date,lat,lon,tmax
2001-04-19,42.5,-71.5,11.285545
2001-04-19,42.5,-70.5,8.49863
2001-04-20,41.5,-71.5,13.834737
2001-04-20,41.5,-70.5,11.919092
2001-04-20,42.5,-71.5,14.852757
2001-04-20,42.5,-70.5,11.954239
2001-04-21,41.5,-71.5,15.89257
2001-04-21,41.5,-70.5,13.9067335
2001-04-21,42.5,-71.5,18.3611
2001-04-21,42.5,-70.5,15.000513
2001-04-22,41.5,-71.5,20.659292
2001-04-22,41.5,-70.5,17.991549
2001-04-22,42.5,-71.5,23.399895
2001-04-22,42.5,-70.5,20.07803
2001-04-23,41.5,-71.5,20.908482
2001-04-23,41.5,-70.5,17.787083
2001-04-23,42.5,-71.5,24.272394
2001-04-23,42.5,-70.5,19.253109
2001-04-24,41.5,-71.5,21.57244
2001-04-24,41.5,-70.5,18.701355
2001-04-24,42.5,-71.5,25.615833
2001-04-24,42.5,-70.5,21.325506
2001-04-25,41.5,-71.5,17.314392
2001-04-25,41.5,-70.5,14.793712
2001-04-25,42.5,-71.5,19.86025
2001-04-25,42.5,-70.5,16.227226
2001-04-26,41.5,-71.5,14.5869875
2001-04-26,41.5,-70.5,12.303339
2001-04-26,42.5,-71.5,15.386514
2001-04-26,42.5,-70.5,11.994868
2001-04-27,41.5,-71.5,16.983963
2001-04-27,41.5,-70.5,13.980248
2001-04-27,42.5,-71.5,17.791004
2001-04-27,42.5,-70.5,13.726251
2001-04-28,41.5,-71.5,16.152985
2001-04-28,41.5,-70.5,13.131876
2001-04-28,42.5,-71.5,17.222027
2001-04-28,42.5,-70.5,12.865618
2001-04-29,41.5,-71.5,14.85799
2001-04-29,41.5,-70.5,12.639007
2001-04-29,42.5,-71.5,16.140491
2001-04-29,42.5,-70.5,12.7070265
2001-04-30,41.5,-71.5,19.857616
2001-04-30,41.5,-70.5,17.75746
2001-04-30,42.5,-71.5,20.476637
2001-04-30,42.5,-70.5,17.277042
2001-05-01,41.5,-71.5,23.526876
2001-05-01,41.5,-70.5,20.59721
2001-05-01,42.5,-71.5,25.276474
2001-05-01,42.5,-70.5,21.036518
2001-05-02,41.5,-71.5,27.516151
2001-05-02,41.5,-70.5,25.22691
2001-05-02,42.5,-71.5,29.8848
2001-05-02,42.5,-70.5,26.298187
2001-05-03,41.5,-71.5,28.39182
2001-05-03,41.5,-70.5,26.539158
2001-05-03,42.5,-71.5,30.887962
2001-05-03,42.5,-70.5,27.449368
2001-05-04,41.5,-71.5,28.72191
2001-05-04,41.5,-70.5,26.585957
2001-05-04,42.5,-71.5,30.476486
2001-05-04,42.5,-70.5,26.9101
2001-05-05,41.5,-71.5,23.185211
2001-05-05,41.5,-70.5,20.304852
2001-05-05,42.5,-71.5,25.62197
2001-05-05,42.5,-70.5,21.146431
2001-05-06,41.5,-71.5,16.996475
2001-05-06,41.5,-70.5,14.213868
2001-05-06,42.5,-71.5,18.77009
2001-05-06,42.5,-70.5,14.345582
2001-05-07,41.5,-71.5,16.295166
2001-05-07,41.5,-70.5,14.198242
2001-05-07,42.5,-71.5,19.373592
2001-05-07,42.5,-70.5,15.611159
2001-05-08,41.5,-71.5,18.186062
2001-05-08,41.5,-70.5,15.860377
2001-05-08,42.5,-71.5,21.48202
2001-05-08,42.5,-70.5,17.527119
2001-05-09,41.5,-71.5,20.149933
2001-05-09,41.5,-70.5,17.06503
2001-05-09,42.5,-71.5,22.826027
2001-05-09,42.5,-70.5,18.086845
2001-05-10,41.5,-71.5,23.956894
2001-05-10,41.5,-70.5,21.261314
2001-05-10,42.5,-71.5,25.595787
2001-05-10,42.5,-70.5,21.684097
2001-05-11,41.5,-71.5,25.825119
2001-05-11,41.5,-70.5,23.172054
2001-05-11,42.5,-71.5,27.213161
2001-05-11,42.5,-70.5,23.168488
2001-05-12,41.5,-71.5,26.540115
2001-05-12,41.5,-70.5,24.087421
2001-05-12,42.5,-71.5,28.168821
2001-05-12,42.5,-70.5,23.6793
2001-05-13,41.5,-71.5,20.830437
2001-05-13,41.5,-70.5,17.916306
2001-05-13,42.5,-71.5,21.935064
2001-05-13,42.5,-70.5,17.27169
2001-05-14,41.5,-71.5,18.724726
2001-05-14,41.5,-70.5,16.382282
2001-05-14,42.5,-71.5,19.672562
2001-05-14,42.5,-70.5,15.98307
2001-05-15,41.5,-71.5,17.315716
2001-05-15,41.5,-70.5,14.736882
2001-05-15,42.5,-71.5,18.424791
2001-05-15,42.5,-70.5,14.381061
2001-05-16,41.5,-71.5,14.534157
2001-05-16,41.5,-70.5,11.796106
2001-05-16,42.5,-71.5,15.222043
2001-05-16,42.5,-70.5,11.252489
2001-05-17,41.5,-71.5,15.300455
2001-05-17,41.5,-70.5,13.030893
2001-05-17,42.5,-71.5,16.227287
2001-05-17,42.5,-70.5,12.612072
2001-05-18,41.5,-71.5,16.339525
2001-05-18,41.5,-70.5,14.736046
2001-05-18,42.5,-71.5,17.89961
2001-05-18,42.5,-70.5,14.73525
2001-05-19,41.5,-71.5,21.085905
2001-05-19,41.5,-70.5,18.653168
2001-05-19,42.5,-71.5,21.32869
2001-05-19,42.5,-70.5,17.84857
2001-05-20,41.5,-71.5,19.742712
2001-05-20,41.5,-70.5,16.94201
2001-05-20,42.5,-71.5,21.611944
2001-05-20,42.5,-70.5,16.982046
2001-05-21,41.5,-71.5,18.037106
2001-05-21,41.5,-70.5,15.753986
2001-05-21,42.5,-71.5,20.55995
2001-05-21,42.5,-70.5,15.751593
2001-05-22,41.5,-71.5,16.69718
2001-05-22,41.5,-70.5,14.434631
2001-05-22,42.5,-71.5,18.497807
2001-05-22,42.5,-70.5,13.705313
2001-05-23,41.5,-71.5,16.207363
2001-05-23,41.5,-70.5,14.920122
2001-05-23,42.5,-71.5,17.428207
2001-05-23,42.5,-70.5,14.564197
2001-05-24,41.5,-71.5,16.931454
2001-05-24,41.5,-70.5,15.576216
2001-05-24,42.5,-71.5,18.704643
2001-05-24,42.5,-70.5,15.769519
2001-05-25,41.5,-71.5,17.380413
2001-05-25,41.5,-70.5,15.981343
2001-05-25,42.5,-71.5,19.287636
2001-05-25,42.5,-70.5,15.882758
2001-05-26,41.5,-71.5,19.056839
2001-05-26,41.5,-70.5,17.468134
2001-05-26,42.5,-71.5,20.844994
2001-05-26,42.5,-70.5,17.118383
2001-05-27,41.5,-71.5,19.85807
2001-05-27,41.5,-70.5,17.730661
2001-05-27,42.5,-71.5,20.197138
2001-05-27,42.5,-70.5,15.795164
2001-05-28,41.5,-71.5,19.492653
2001-05-28,41.5,-70.5,17.613676
2001-05-28,42.5,-71.5,19.993694
2001-05-28,42.5,-70.5,16.151442
2001-05-29,41.5,-71.5,21.081322
2001-05-29,41.5,-70.5,19.118725
2001-05-29,42.5,-71.5,22.081459
2001-05-29,42.5,-70.5,18.524853
2001-05-30,41.5,-71.5,19.541056
2001-05-30,41.5,-70.5,17.719772
2001-05-30,42.5,-71.5,20.121122
2001-05-30,42.5,-70.5,16.843916
2001-05-31,41.5,-71.5,18.285795
2001-05-31,41.5,-70.5,16.284645
2001-05-31,42.5,-71.5,18.292728
2001-05-31,42.5,-70.5,14.998297
2001-06-01,41.5,-71.5,19.43963
2001-06-01,41.5,-70.5,17.38947
2001-06-01,42.5,-71.5,20.679405
2001-06-01,42.5,-70.5,16.98673
2001-06-02,41.5,-71.5,19.292248
2001-06-02,41.5,-70.5,16.562063
2001-06-02,42.5,-71.5,20.585054
2001-06-02,42.5,-70.5,15.707703
2001-06-03,41.5,-71.5,19.982037
2001-06-03,41.5,-70.5,17.255436
2001-06-03,42.5,-71.5,19.258865
2001-06-03,42.5,-70.5,14.72492
2001-06-04,41.5,-71.5,21.218946
2001-06-04,41.5,-70.5,19.366295
2001-06-04,42.5,-71.5,21.073154
2001-06-04,42.5,-70.5,17.940851
2001-06-05,41.5,-71.5,22.622438
2001-06-05,41.5,-70.5,20.690765
2001-06-05,42.5,-71.5,22.715734
2001-06-05,42.5,-70.5,19.499542
2001-06-06,41.5,-71.5,23.049204
2001-06-06,41.5,-70.5,21.211742
2001-06-06,42.5,-71.5,23.87694
2001-06-06,42.5,-70.5,20.340504
2001-06-07,41.5,-71.5,23.818531
2001-06-07,41.5,-70.5,21.955416
2001-06-07,42.5,-71.5,25.196276
2001-06-07,42.5,-70.5,21.549906
2001-06-08,41.5,-71.5,25.220387
2001-06-08,41.5,-70.5,23.120914
2001-06-08,42.5,-71.5,26.155647
2001-06-08,42.5,-70.5,22.267332
2001-06-09,41.5,-71.5,25.179335
2001-06-09,41.5,-70.5,23.079346
2001-06-09,42.5,-71.5,26.386711
2001-06-09,42.5,-70.5,22.324814
2001-06-10,41.5,-71.5,26.288437
2001-06-10,41.5,-70.5,24.064302
2001-06-10,42.5,-71.5,27.289145
2001-06-10,42.5,-70.5,23.522406
2001-06-11,41.5,-71.5,24.88903
2001-06-11,41.5,-70.5,22.78399
2001-06-11,42.5,-71.5,26.386288
2001-06-11,42.5,-70.5,22.052776
2001-06-12,41.5,-71.5,24.283121
2001-06-12,41.5,-70.5,22.028223
2001-06-12,42.5,-71.5,24.154152
2001-06-12,42.5,-70.5,20.016453
2001-06-13,41.5,-71.5,25.374592
2001-06-13,41.5,-70.5,23.003477
2001-06-13,42.5,-71.5,26.570179
2001-06-13,42.5,-70.5,22.160398
2001-06-14,41.5,-71.5,26.77842
2001-06-14,41.5,-70.5,24.539494
2001-06-14,42.5,-71.5,29.888222
2001-06-14,42.5,-70.5,25.401094
2001-06-15,41.5,-71.5,27.343164
2001-06-15,41.5,-70.5,25.181389
2001-06-15,42.5,-71.5,31.075813
2001-06-15,42.5,-70.5,26.691652
2001-06-16,41.5,-71.5,27.383404
2001-06-16,41.5,-70.5,25.188778
2001-06-16,42.5,-71.5,30.835064
2001-06-16,42.5,-70.5,26.330317
2001-06-17,41.5,-71.5,25.861647
2001-06-17,41.5,-70.5,23.67861
2001-06-17,42.5,-71.5,28.677475
2001-06-17,42.5,-70.5,24.41255
2001-06-18,41.5,-71.5,26.990095
2001-06-18,41.5,-70.5,25.132296
2001-06-18,42.5,-71.5,27.67075
2001-06-18,42.5,-70.5,24.428827
2001-06-19,41.5,-71.5,27.45948
2001-06-19,41.5,-70.5,25.547369
2001-06-19,42.5,-71.5,29.587236
2001-06-19,42.5,-70.5,25.788073
2001-06-20,41.5,-71.5,28.363722
2001-06-20,41.5,-70.5,26.097496
2001-06-20,42.5,-71.5,30.910519
2001-06-20,42.5,-70.5,26.80601
2001-06-21,41.5,-71.5,25.147457
2001-06-21,41.5,-70.5,22.692541
2001-06-21,42.5,-71.5,26.706547
2001-06-21,42.5,-70.5,22.219048
2001-06-22,41.5,-71.5,24.402357
2001-06-22,41.5,-70.5,22.260256
2001-06-22,42.5,-71.5,24.354794
2001-06-22,42.5,-70.5,20.328304
2001-06-23,41.5,-71.5,25.394299
2001-06-23,41.5,-70.5,23.145988
2001-06-23,42.5,-71.5,26.55191
2001-06-23,42.5,-70.5,22.310362
2001-06-24,41.5,-71.5,25.115726
2001-06-24,41.5,-70.5,22.708961
2001-06-24,42.5,-71.5,26.709774
2001-06-24,42.5,-70.5,22.407965
2001-06-25,41.5,-71.5,26.37468
2001-06-25,41.5,-70.5,24.116348
2001-06-25,42.5,-71.5,27.674002
2001-06-25,42.5,-70.5,23.696619
2001-06-26,41.5,-71.5,28.606926
2001-06-26,41.5,-70.5,26.78516
2001-06-26,42.5,-71.5,30.166502
2001-06-26,42.5,-70.5,26.486094
2001-06-27,41.5,-71.5,30.160202
2001-06-27,41.5,-70.5,28.372131
2001-06-27,42.5,-71.5,31.457315
2001-06-27,42.5,-70.5,27.73856
2001-06-28,41.5,-71.5,29.566557
2001-06-28,41.5,-70.5,27.558823
2001-06-28,42.5,-71.5,30.76582
2001-06-28,42.5,-70.5,26.759335
2001-06-29,41.5,-71.5,26.880478
2001-06-29,41.5,-70.5,24.617912
2001-06-29,42.5,-71.5,27.95252
2001-06-29,42.5,-70.5,23.577517
2001-06-30,41.5,-71.5,28.765139
2001-06-30,41.5,-70.5,27.1264
2001-06-30,42.5,-71.5,29.830713
2001-06-30,42.5,-70.5,26.633528
2001-07-01,41.5,-71.5,28.85839
2001-07-01,41.5,-70.5,26.494694
2001-07-01,42.5,-71.5,30.670147
2001-07-01,42.5,-70.5,26.167355
2001-07-02,41.5,-71.5,24.570183
2001-07-02,41.5,-70.5,22.435104
2001-07-02,42.5,-71.5,26.18327
2001-07-02,42.5,-70.5,21.535332
2001-07-03,41.5,-71.5,23.232435
2001-07-03,41.5,-70.5,21.447802
2001-07-03,42.5,-71.5,23.87888
2001-07-03,42.5,-70.5,20.336555
2001-07-04,41.5,-71.5,23.761978
2001-07-04,41.5,-70.5,21.948719
2001-07-04,42.5,-71.5,25.240128
2001-07-04,42.5,-70.5,21.515875
2001-07-05,41.5,-71.5,25.642511
2001-07-05,41.5,-70.5,23.553753
2001-07-05,42.5,-71.5,27.11622
2001-07-05,42.5,-70.5,23.193727
2001-07-06,41.5,-71.5,24.173208
2001-07-06,41.5,-70.5,21.989964
2001-07-06,42.5,-71.5,25.437342
2001-07-06,42.5,-70.5,21.105213
2001-07-07,41.5,-71.5,24.32797
2001-07-07,41.5,-70.5,22.556175
2001-07-07,42.5,-71.5,25.299809
2001-07-07,42.5,-70.5,21.797493
2001-07-08,41.5,-71.5,23.563826
2001-07-08,41.5,-70.5,21.864065
2001-07-08,42.5,-71.5,25.292072
2001-07-08,42.5,-70.5,21.367886
2001-07-09,41.5,-71.5,26.341019
2001-07-09,41.5,-70.5,24.182678
2001-07-09,42.5,-71.5,26.271973
2001-07-09,42.5,-70.5,22.64082
2001-07-10,41.5,-71.5,28.80379
2001-07-10,41.5,-70.5,26.072487
2001-07-10,42.5,-71.5,29.330118
2001-07-10,42.5,-70.5,24.06179
2001-07-11,41.5,-71.5,26.341019
2001-07-11,41.5,-70.5,23.88417
2001-07-11,42.5,-71.5,27.515207
2001-07-11,42.5,-70.5,22.19266
2001-07-12,41.5,-71.5,24.810244
2001-07-12,41.5,-70.5,22.719107
2001-07-12,42.5,-71.5,25.133106
2001-07-12,42.5,-70.5,21.069794
2001-07-13,41.5,-71.5,24.305916
2001-07-13,41.5,-70.5,22.715933
2001-07-13,42.5,-71.5,24.282066
2001-07-13,42.5,-70.5,21.140385
2001-07-14,41.5,-71.5,24.872171
2001-07-14,41.5,-70.5,23.12932
2001-07-14,42.5,-71.5,24.876509
2001-07-14,42.5,-70.5,21.432041
2001-07-15,41.5,-71.5,25.525698
2001-07-15,41.5,-70.5,23.294355
2001-07-15,42.5,-71.5,25.752453
2001-07-15,42.5,-70.5,21.845602
2001-07-16,41.5,-71.5,26.497972
2001-07-16,41.5,-70.5,24.001774
2001-07-16,42.5,-71.5,26.800037
2001-07-16,42.5,-70.5,22.36793
2001-07-17,41.5,-71.5,25.461592
2001-07-17,41.5,-70.5,22.83296
2001-07-17,42.5,-71.5,25.955767
2001-07-17,42.5,-70.5,21.171844
2001-07-18,41.5,-71.5,24.31133
2001-07-18,41.5,-70.5,21.824295
2001-07-18,42.5,-71.5,24.551
2001-07-18,42.5,-70.5,20.461002
2001-07-19,41.5,-71.5,24.00843
2001-07-19,41.5,-70.5,21.466164
2001-07-19,42.5,-71.5,25.577396
2001-07-19,42.5,-70.5,21.154179
2001-07-20,41.5,-71.5,25.967625
2001-07-20,41.5,-70.5,23.67022
2001-07-20,42.5,-71.5,27.215956
2001-07-20,42.5,-70.5,23.280664
2001-07-21,41.5,-71.5,26.844028
2001-07-21,41.5,-70.5,24.444412
2001-07-21,42.5,-71.5,29.074944
2001-07-21,42.5,-70.5,24.633574
2001-07-22,41.5,-71.5,27.37317
2001-07-22,41.5,-70.5,25.257269
2001-07-22,42.5,-71.5,29.96239
2001-07-22,42.5,-70.5,25.823938
2001-07-23,41.5,-71.5,28.29849
2001-07-23,41.5,-70.5,26.20453
2001-07-23,42.5,-71.5,30.770819
2001-07-23,42.5,-70.5,26.697823
2001-07-24,41.5,-71.5,29.294868
2001-07-24,41.5,-70.5,26.83403
2001-07-24,42.5,-71.5,32.074574
2001-07-24,42.5,-70.5,27.661165
2001-07-25,41.5,-71.5,31.406445
2001-07-25,41.5,-70.5,29.2272
2001-07-25,42.5,-71.5,33.053783
2001-07-25,42.5,-70.5,28.76725
2001-07-26,41.5,-71.5,27.549572
2001-07-26,41.5,-70.5,24.971214
2001-07-26,42.5,-71.5,29.827934
2001-07-26,42.5,-70.5,25.090311
2001-07-27,41.5,-71.5,23.153511
2001-07-27,41.5,-70.5,20.957531
2001-07-27,42.5,-71.5,24.080795
2001-07-27,42.5,-70.5,20.25336
2001-07-28,41.5,-71.5,23.602917
2001-07-28,41.5,-70.5,21.318258
2001-07-28,42.5,-71.5,24.567148
2001-07-28,42.5,-70.5,20.694899
2001-07-29,41.5,-71.5,24.678288
2001-07-29,41.5,-70.5,22.786983
2001-07-29,42.5,-71.5,26.061901
2001-07-29,42.5,-70.5,22.216679
2001-07-30,41.5,-71.5,24.702188
2001-07-30,41.5,-70.5,22.40322
2001-07-30,42.5,-71.5,26.475452
2001-07-30,42.5,-70.5,22.108095
2001-07-31,41.5,-71.5,26.81054
2001-07-31,41.5,-70.5,24.87801
2001-07-31,42.5,-71.5,28.201082
2001-07-31,42.5,-70.5,24.555967
2001-08-01,41.5,-71.5,28.722477
2001-08-01,41.5,-70.5,26.111086
2001-08-01,42.5,-71.5,29.742174
2001-08-01,42.5,-70.5,25.418873
2001-08-02,41.5,-71.5,30.44288
2001-08-02,41.5,-70.5,28.153166
2001-08-02,42.5,-71.5,31.658922
2001-08-02,42.5,-70.5,27.734169
2001-08-03,41.5,-71.5,29.867138
2001-08-03,41.5,-70.5,27.605675
2001-08-03,42.5,-71.5,31.578287
2001-08-03,42.5,-70.5,27.531221
2001-08-04,41.5,-71.5,26.835686
2001-08-04,41.5,-70.5,24.548725
2001-08-04,42.5,-71.5,28.829208
2001-08-04,42.5,-70.5,24.521711
2001-08-05,41.5,-71.5,27.42707
2001-08-05,41.5,-70.5,24.929071
2001-08-05,42.5,-71.5,28.395472
2001-08-05,42.5,-70.5,24.460676
2001-08-06,41.5,-71.5,29.46202
2001-08-06,41.5,-70.5,27.252895
2001-08-06,42.5,-71.5,31.118217
2001-08-06,42.5,-70.5,27.486303
2001-08-07,41.5,-71.5,32.080673
2001-08-07,41.5,-70.5,29.670244
2001-08-07,42.5,-71.5,33.092903
2001-08-07,42.5,-70.5,29.417482
2001-08-08,41.5,-71.5,32.41308
2001-08-08,41.5,-70.5,29.803925
2001-08-08,42.5,-71.5,33.2867
2001-08-08,42.5,-70.5,29.008774
2001-08-09,41.5,-71.5,33.838474
2001-08-09,41.5,-70.5,31.289227
2001-08-09,42.5,-71.5,34.453876
2001-08-09,42.5,-70.5,30.294916
2001-08-10,41.5,-71.5,31.925076
2001-08-10,41.5,-70.5,29.520828
2001-08-10,42.5,-71.5,33.670704
2001-08-10,42.5,-70.5,29.42531
2001-08-11,41.5,-71.5,26.505312
2001-08-11,41.5,-70.5,24.29678
2001-08-11,42.5,-71.5,28.436909
2001-08-11,42.5,-70.5,24.018826
2001-08-12,41.5,-71.5,24.863977
2001-08-12,41.5,-70.5,22.912647
2001-08-12,42.5,-71.5,25.585056
2001-08-12,42.5,-70.5,21.507317
2001-08-13,41.5,-71.5,26.019234
2001-08-13,41.5,-70.5,24.09978
2001-08-13,42.5,-71.5,26.365685
2001-08-13,42.5,-70.5,23.298546
2001-08-14,41.5,-71.5,25.652285
2001-08-14,41.5,-70.5,23.334543
2001-08-14,42.5,-71.5,27.277763
2001-08-14,42.5,-70.5,23.221687
2001-08-15,41.5,-71.5,25.727392
2001-08-15,41.5,-70.5,23.500183
2001-08-15,42.5,-71.5,27.125893
2001-08-15,42.5,-70.5,23.269247
2001-08-16,41.5,-71.5,27.019794
2001-08-16,41.5,-70.5,24.739592
2001-08-16,42.5,-71.5,28.40916
2001-08-16,42.5,-70.5,24.556602
2001-08-17,41.5,-71.5,27.078547
2001-08-17,41.5,-70.5,24.984516
2001-08-17,42.5,-71.5,28.302523
2001-08-17,42.5,-70.5,24.333818
2001-08-18,41.5,-71.5,27.418087
2001-08-18,41.5,-70.5,25.770275
2001-08-18,42.5,-71.5,27.826189
2001-08-18,42.5,-70.5,24.77898
2001-08-19,41.5,-71.5,27.559406
2001-08-19,41.5,-70.5,25.85689
2001-08-19,42.5,-71.5,28.47718
2001-08-19,42.5,-70.5,25.210394
2001-08-20,41.5,-71.5,26.775587
2001-08-20,41.5,-70.5,24.300402
2001-08-20,42.5,-71.5,27.681602
2001-08-20,42.5,-70.5,23.082537
2001-08-21,41.5,-71.5,26.644173
2001-08-21,41.5,-70.5,24.445116
2001-08-21,42.5,-71.5,26.822805
2001-08-21,42.5,-70.5,23.03938
2001-08-22,41.5,-71.5,27.695475
2001-08-22,41.5,-70.5,25.528807
2001-08-22,42.5,-71.5,28.459393
2001-08-22,42.5,-70.5,24.78284
2001-08-23,41.5,-71.5,27.516848
2001-08-23,41.5,-70.5,25.698946
2001-08-23,42.5,-71.5,28.606865
2001-08-23,42.5,-70.5,25.20786
2001-08-24,41.5,-71.5,26.233044
2001-08-24,41.5,-70.5,24.030308
2001-08-24,42.5,-71.5,27.36651
2001-08-24,42.5,-70.5,23.722202
2001-08-25,41.5,-71.5,24.973845
2001-08-25,41.5,-70.5,22.743414
2001-08-25,42.5,-71.5,26.274202
2001-08-25,42.5,-70.5,22.196405
2001-08-26,41.5,-71.5,25.310715
2001-08-26,41.5,-70.5,23.307547
2001-08-26,42.5,-71.5,26.437407
2001-08-26,42.5,-70.5,22.82222
2001-08-27,41.5,-71.5,26.840036
2001-08-27,41.5,-70.5,25.19785
2001-08-27,42.5,-71.5,27.554106
2001-08-27,42.5,-70.5,24.594666
2001-08-28,41.5,-71.5,27.54433
2001-08-28,41.5,-70.5,25.593143
2001-08-28,42.5,-71.5,28.009293
2001-08-28,42.5,-70.5,24.661999
2001-08-29,41.5,-71.5,26.924788
2001-08-29,41.5,-70.5,25.046364
2001-08-29,42.5,-71.5,27.731638
2001-08-29,42.5,-70.5,24.120068
2001-08-30,41.5,-71.5,25.791893
2001-08-30,41.5,-70.5,24.092117
2001-08-30,42.5,-71.5,26.34902
2001-08-30,42.5,-70.5,22.790054
2001-08-31,41.5,-71.5,26.694946
2001-08-31,41.5,-70.5,24.922834
2001-08-31,42.5,-71.5,27.690474
2001-08-31,42.5,-70.5,24.479979
2001-09-01,41.5,-71.5,26.032352
2001-09-01,41.5,-70.5,24.247261
2001-09-01,42.5,-71.5,26.68015
2001-09-01,42.5,-70.5,23.451105
2001-09-02,41.5,-71.5,22.810238
2001-09-02,41.5,-70.5,21.21978
2001-09-02,42.5,-71.5,23.42276
2001-09-02,42.5,-70.5,20.233356
2001-09-03,41.5,-71.5,23.15604
2001-09-03,41.5,-70.5,21.758595
2001-09-03,42.5,-71.5,24.305883
2001-09-03,42.5,-70.5,21.56128
2001-09-04,41.5,-71.5,25.144487
2001-09-04,41.5,-70.5,23.44683
2001-09-04,42.5,-71.5,25.706137
2001-09-04,42.5,-70.5,22.810581
2001-09-05,41.5,-71.5,23.490913
2001-09-05,41.5,-70.5,21.848951
2001-09-05,42.5,-71.5,24.22024
2001-09-05,42.5,-70.5,21.193287
2001-09-06,41.5,-71.5,23.41149
2001-09-06,41.5,-70.5,21.921555
2001-09-06,42.5,-71.5,24.295958
2001-09-06,42.5,-70.5,21.54776
2001-09-07,41.5,-71.5,26.019604
2001-09-07,41.5,-70.5,24.592096
2001-09-07,42.5,-71.5,27.416775
2001-09-07,42.5,-70.5,24.872112
2001-09-08,41.5,-71.5,27.07505
2001-09-08,41.5,-70.5,25.58486
2001-09-08,42.5,-71.5,28.875446
2001-09-08,42.5,-70.5,26.005093
2001-09-09,41.5,-71.5,27.431726
2001-09-09,41.5,-70.5,25.760603
2001-09-09,42.5,-71.5,28.978159
2001-09-09,42.5,-70.5,26.068693
2001-09-10,41.5,-71.5,27.261532
2001-09-10,41.5,-70.5,25.689571
2001-09-10,42.5,-71.5,28.390635
2001-09-10,42.5,-70.5,25.356956
2001-09-11,41.5,-71.5,26.18345
2001-09-11,41.5,-70.5,24.689474
2001-09-11,42.5,-71.5,26.745598
2001-09-11,42.5,-70.5,24.012527
2001-09-12,41.5,-71.5,23.928293
2001-09-12,41.5,-70.5,22.498808
2001-09-12,42.5,-71.5,24.714996
2001-09-12,42.5,-70.5,21.919308
2001-09-13,41.5,-71.5,25.472755
2001-09-13,41.5,-70.5,23.897337
2001-09-13,42.5,-71.5,26.10254
2001-09-13,42.5,-70.5,23.403717
2001-09-14,41.5,-71.5,22.347242
2001-09-14,41.5,-70.5,20.78632
2001-09-14,42.5,-71.5,22.550447
2001-09-14,42.5,-70.5,19.824024
2001-09-15,41.5,-71.5,18.950882
2001-09-15,41.5,-70.5,17.806196
2001-09-15,42.5,-71.5,18.82007
2001-09-15,42.5,-70.5,16.881592
2001-09-16,41.5,-71.5,21.523785
2001-09-16,41.5,-70.5,20.407646
2001-09-16,42.5,-71.5,21.709904
2001-09-16,42.5,-70.5,19.57122
2001-09-17,41.5,-71.5,22.979195
2001-09-17,41.5,-70.5,21.792856
2001-09-17,42.5,-71.5,23.580412
2001-09-17,42.5,-70.5,21.20309
2001-09-18,41.5,-71.5,23.957228
2001-09-18,41.5,-70.5,22.464983
2001-09-18,42.5,-71.5,24.362083
2001-09-18,42.5,-70.5,21.918274
2001-09-19,41.5,-71.5,23.282087
2001-09-19,41.5,-70.5,21.708555
2001-09-19,42.5,-71.5,23.34346
2001-09-19,42.5,-70.5,20.53542
2001-09-20,41.5,-71.5,22.00489
2001-09-20,41.5,-70.5,20.352087
2001-09-20,42.5,-71.5,21.63209
2001-09-20,42.5,-70.5,18.699337
2001-09-21,41.5,-71.5,22.186134
2001-09-21,41.5,-70.5,20.737864
2001-09-21,42.5,-71.5,21.909626
2001-09-21,42.5,-70.5,19.431103
2001-09-22,41.5,-71.5,23.868092
2001-09-22,41.5,-70.5,22.84734
2001-09-22,42.5,-71.5,24.122566
2001-09-22,42.5,-70.5,22.070831
2001-09-23,41.5,-71.5,23.862381
2001-09-23,41.5,-70.5,22.573849
2001-09-23,42.5,-71.5,24.304117
2001-09-23,42.5,-70.5,21.849022
2001-09-24,41.5,-71.5,23.048264
2001-09-24,41.5,-70.5,21.357677
2001-09-24,42.5,-71.5,23.076094
2001-09-24,42.5,-70.5,19.998392
2001-09-25,41.5,-71.5,22.849438
2001-09-25,41.5,-70.5,21.74412
2001-09-25,42.5,-71.5,22.443924
2001-09-25,42.5,-70.5,19.915888
2001-09-26,41.5,-71.5,20.416733
2001-09-26,41.5,-70.5,19.760115
2001-09-26,42.5,-71.5,21.181463
2001-09-26,42.5,-70.5,19.309708
2001-09-27,41.5,-71.5,19.529661
2001-09-27,41.5,-70.5,18.716087
2001-09-27,42.5,-71.5,19.482204
2001-09-27,42.5,-70.5,17.823446
2001-09-28,41.5,-71.5,18.839928
2001-09-28,41.5,-70.5,17.937992
2001-09-28,42.5,-71.5,17.65183
2001-09-28,42.5,-70.5,15.907682
2001-09-29,41.5,-71.5,17.284302
2001-09-29,41.5,-70.5,16.193068
2001-09-29,42.5,-71.5,16.703098
2001-09-29,42.5,-70.5,14.815791
2001-09-30,41.5,-71.5,15.881345
2001-09-30,41.5,-70.5,14.769235
2001-09-30,42.5,-71.5,16.270592
2001-09-30,42.5,-70.5,14.249134
2001-10-01,41.5,-71.5,15.676338
2001-10-01,41.5,-70.5,14.871837
2001-10-01,42.5,-71.5,16.343271
2001-10-01,42.5,-70.5,14.834541
2001-10-02,41.5,-71.5,21.048538
2001-10-02,41.5,-70.5,20.430553
2001-10-02,42.5,-71.5,20.887207
2001-10-02,42.5,-70.5,20.131147
