date,lat,lon,tmin
1996-11-25,42.5,-71.5,-5.2265754
1996-11-25,42.5,-70.5,-4.179714
1996-11-26,41.5,-71.5,-0.74169755
1996-11-26,41.5,-70.5,-0.36706853
1996-11-26,42.5,-71.5,-3.2719464
1996-11-26,42.5,-70.5,-1.9723998
1996-11-27,41.5,-71.5,-7.2350087
1996-11-27,41.5,-70.5,-7.1086073
1996-11-27,42.5,-71.5,-8.511536
1996-11-27,42.5,-70.5,-7.34272
1996-11-28,41.5,-71.5,-10.819779
1996-11-28,41.5,-70.5,-9.899475
1996-11-28,42.5,-71.5,-13.246932
1996-11-28,42.5,-70.5,-11.422707
1996-11-29,41.5,-71.5,-9.536297
1996-11-29,41.5,-70.5,-8.901973
1996-11-29,42.5,-71.5,-11.844853
1996-11-29,42.5,-70.5,-10.235104
1996-11-30,41.5,-71.5,-8.391188
1996-11-30,41.5,-70.5,-8.114084
1996-11-30,42.5,-71.5,-9.934406
1996-11-30,42.5,-70.5,-8.874874
1996-12-01,41.5,-71.5,-0.2540443
1996-12-01,41.5,-70.5,-0.67991877
1996-12-01,42.5,-71.5,-2.9716175
1996-12-01,42.5,-70.5,-1.6832807
1996-12-02,41.5,-71.5,0.7666464
1996-12-02,41.5,-70.5,1.0013459
1996-12-02,42.5,-71.5,0.40907955
1996-12-02,42.5,-70.5,1.4895844
1996-12-03,41.5,-71.5,-5.2492294
1996-12-03,41.5,-70.5,-4.48344
1996-12-03,42.5,-71.5,-5.9784546
1996-12-03,42.5,-70.5,-4.5148516
1996-12-04,41.5,-71.5,-4.730868
1996-12-04,41.5,-70.5,-4.4534755
1996-12-04,42.5,-71.5,-5.7104187
1996-12-04,42.5,-70.5,-4.6116595
1996-12-05,41.5,-71.5,-3.8989375
1996-12-05,41.5,-70.5,-3.409182
1996-12-05,42.5,-71.5,-4.4568834
1996-12-05,42.5,-70.5,-3.2956538
1996-12-06,41.5,-71.5,-3.113223
1996-12-06,41.5,-70.5,-3.1018767
1996-12-06,42.5,-71.5,-4.4011483
1996-12-06,42.5,-70.5,-3.7299643
1996-12-07,41.5,-71.5,-4.154708
1996-12-07,41.5,-70.5,-3.6039143
1996-12-07,42.5,-71.5,-5.1761503
1996-12-07,42.5,-70.5,-4.0147533
1996-12-08,41.5,-71.5,-3.5425315
1996-12-08,41.5,-70.5,-2.899968
1996-12-08,42.5,-71.5,-4.4897547
1996-12-08,42.5,-70.5,-2.7676163
1996-12-09,41.5,-71.5,-6.5727234
1996-12-09,41.5,-70.5,-5.2479806
1996-12-09,42.5,-71.5,-8.512705
1996-12-09,42.5,-70.5,-6.051967
1996-12-10,41.5,-71.5,-6.793763
1996-12-10,41.5,-70.5,-5.5471373
1996-12-10,42.5,-71.5,-8.798133
1996-12-10,42.5,-70.5,-6.3046527
1996-12-11,41.5,-71.5,-3.3985534
1996-12-11,41.5,-70.5,-3.1183844
1996-12-11,42.5,-71.5,-5.52231
1996-12-11,42.5,-70.5,-3.77089
1996-12-12,41.5,-71.5,-0.27434254
1996-12-12,41.5,-70.5,0.17172623
1996-12-12,42.5,-71.5,-2.4149184
1996-12-12,42.5,-70.5,-0.75117064
1996-12-13,41.5,-71.5,-0.039925575
1996-12-13,41.5,-70.5,0.02274561
1996-12-13,42.5,-71.5,-1.8609314
1996-12-13,42.5,-70.5,-0.7548466
1996-12-14,41.5,-71.5,-0.31618214
1996-12-14,41.5,-70.5,0.25393057
1996-12-14,42.5,-71.5,-1.735445
1996-12-14,42.5,-70.5,-0.28309727
1996-12-15,41.5,-71.5,-0.60008574
1996-12-15,41.5,-70.5,-0.044748306
1996-12-15,42.5,-71.5,-1.6175036
1996-12-15,42.5,-70.5,-0.12540054
1996-12-16,41.5,-71.5,-0.2544198
1996-12-16,41.5,-70.5,0.021523476
1996-12-16,42.5,-71.5,-1.6983657
1996-12-16,42.5,-70.5,-0.44359875
1996-12-17,41.5,-71.5,1.3197231
1996-12-17,41.5,-70.5,1.9175425
1996-12-17,42.5,-71.5,-0.46448803
1996-12-17,42.5,-70.5,1.3447299
1996-12-18,41.5,-71.5,3.0528693
1996-12-18,41.5,-70.5,3.5663214
1996-12-18,42.5,-71.5,0.7100496
1996-12-18,42.5,-70.5,2.7905922
1996-12-19,41.5,-71.5,1.5735788
1996-12-19,41.5,-70.5,2.4636087
1996-12-19,42.5,-71.5,-0.09308052
1996-12-19,42.5,-70.5,1.927608
1996-12-20,41.5,-71.5,-7.8971004
1996-12-20,41.5,-70.5,-7.0180078
1996-12-20,42.5,-71.5,-8.4429455
1996-12-20,42.5,-70.5,-6.5091457
1996-12-21,41.5,-71.5,-10.721233
1996-12-21,41.5,-70.5,-9.6310425
1996-12-21,42.5,-71.5,-11.829547
1996-12-21,42.5,-70.5,-9.685965
1996-12-22,41.5,-71.5,-8.644726
1996-12-22,41.5,-70.5,-7.2649136
1996-12-22,42.5,-71.5,-9.882651
1996-12-22,42.5,-70.5,-7.426829
1996-12-23,41.5,-71.5,-4.2556252
1996-12-23,41.5,-70.5,-3.2375085
1996-12-23,42.5,-71.5,-5.214914
1996-12-23,42.5,-70.5,-3.3717668
1996-12-24,41.5,-71.5,-0.924757
1996-12-24,41.5,-70.5,-0.5483036
1996-12-24,42.5,-71.5,-2.5849333
1996-12-24,42.5,-70.5,-0.9810319
1996-12-25,41.5,-71.5,-5.925739
1996-12-25,41.5,-70.5,-5.7317624
1996-12-25,42.5,-71.5,-6.720488
1996-12-25,42.5,-70.5,-5.63357
1996-12-26,41.5,-71.5,-8.422661
1996-12-26,41.5,-70.5,-7.8127403
1996-12-26,42.5,-71.5,-10.199712
1996-12-26,42.5,-70.5,-8.692993
1996-12-27,41.5,-71.5,-4.54692
1996-12-27,41.5,-70.5,-3.935847
1996-12-27,42.5,-71.5,-6.70887
1996-12-27,42.5,-70.5,-4.7450676
1996-12-28,41.5,-71.5,-4.9372025
1996-12-28,41.5,-70.5,-4.408738
1996-12-28,42.5,-71.5,-5.730574
1996-12-28,42.5,-70.5,-4.2745633
1996-12-29,41.5,-71.5,1.4492078
1996-12-29,41.5,-70.5,1.7693691
1996-12-29,42.5,-71.5,-0.50216675
1996-12-29,42.5,-70.5,1.337997
1996-12-30,41.5,-71.5,-2.49691
1996-12-30,41.5,-70.5,-2.564207
1996-12-30,42.5,-71.5,-4.315435
1996-12-30,42.5,-70.5,-3.953373
1996-12-31,41.5,-71.5,-11.507365
1996-12-31,41.5,-70.5,-11.117226
1996-12-31,42.5,-71.5,-14.348684
1996-12-31,42.5,-70.5,-12.949928
1997-01-01,41.5,-71.5,-17.16014
1997-01-01,41.5,-70.5,-15.98353
1997-01-01,42.5,-71.5,-20.90016
1997-01-01,42.5,-70.5,-18.34159
1997-01-02,41.5,-71.5,-10.713306
1997-01-02,41.5,-70.5,-9.658937
1997-01-02,42.5,-71.5,-13.194815
1997-01-02,42.5,-70.5,-10.861991
1997-01-03,41.5,-71.5,-3.093225
1997-01-03,41.5,-70.5,-3.1893039
1997-01-03,42.5,-71.5,-5.0253363
1997-01-03,42.5,-70.5,-4.094071
1997-01-04,41.5,-71.5,-1.7939305
1997-01-04,41.5,-70.5,-1.9844198
1997-01-04,42.5,-71.5,-3.0080986
1997-01-04,42.5,-70.5,-2.6092396
1997-01-05,41.5,-71.5,0.3422079
1997-01-05,41.5,-70.5,0.089782715
1997-01-05,42.5,-71.5,-1.2302704
1997-01-05,42.5,-70.5,-0.6387577
1997-01-06,41.5,-71.5,-0.72091484
1997-01-06,41.5,-70.5,-0.76425457
1997-01-06,42.5,-71.5,-1.9517183
1997-01-06,42.5,-70.5,-0.9545698
1997-01-07,41.5,-71.5,-5.492466
1997-01-07,41.5,-70.5,-5.2398996
1997-01-07,42.5,-71.5,-6.0516396
1997-01-07,42.5,-70.5,-4.805985
1997-01-08,41.5,-71.5,-7.955653
1997-01-08,41.5,-70.5,-7.861663
1997-01-08,42.5,-71.5,-9.589289
1997-01-08,42.5,-70.5,-8.577491
1997-01-09,41.5,-71.5,-8.195036
1997-01-09,41.5,-70.5,-7.4403715
1997-01-09,42.5,-71.5,-9.834759
1997-01-09,42.5,-70.5,-7.96251
1997-01-10,41.5,-71.5,-4.9176283
1997-01-10,41.5,-70.5,-4.0340424
1997-01-10,42.5,-71.5,-6.6231065
1997-01-10,42.5,-70.5,-4.5963626
1997-01-11,41.5,-71.5,-7.742736
1997-01-11,41.5,-70.5,-6.9367323
1997-01-11,42.5,-71.5,-8.540482
1997-01-11,42.5,-70.5,-6.5810814
1997-01-12,41.5,-71.5,-10.779058
1997-01-12,41.5,-70.5,-9.811598
1997-01-12,42.5,-71.5,-10.933763
1997-01-12,42.5,-70.5,-9.3254385
1997-01-13,41.5,-71.5,-9.647489
1997-01-13,41.5,-70.5,-8.670861
1997-01-13,42.5,-71.5,-9.81065
1997-01-13,42.5,-70.5,-8.192347
1997-01-14,41.5,-71.5,-9.792888
1997-01-14,41.5,-70.5,-9.032112
1997-01-14,42.5,-71.5,-10.756775
1997-01-14,42.5,-70.5,-9.041662
1997-01-15,41.5,-71.5,-9.991514
1997-01-15,41.5,-70.5,-9.092409
1997-01-15,42.5,-71.5,-9.429711
1997-01-15,42.5,-70.5,-8.157971
1997-01-16,41.5,-71.5,-5.069127
1997-01-16,41.5,-70.5,-4.4166317
1997-01-16,42.5,-71.5,-5.7093425
1997-01-16,42.5,-70.5,-4.215905
1997-01-17,41.5,-71.5,-14.355838
1997-01-17,41.5,-70.5,-14.021964
1997-01-17,42.5,-71.5,-15.139313
1997-01-17,42.5,-70.5,-13.979592
1997-01-18,41.5,-71.5,-16.999495
1997-01-18,41.5,-70.5,-16.1885
1997-01-18,42.5,-71.5,-18.286499
1997-01-18,42.5,-70.5,-16.47611
1997-01-19,41.5,-71.5,-19.91951
1997-01-19,41.5,-70.5,-18.999462
1997-01-19,42.5,-71.5,-21.863605
1997-01-19,42.5,-70.5,-20.155592
1997-01-20,41.5,-71.5,-14.064003
1997-01-20,41.5,-70.5,-12.986246
1997-01-20,42.5,-71.5,-15.373217
1997-01-20,42.5,-70.5,-13.062527
1997-01-21,41.5,-71.5,-8.618519
1997-01-21,41.5,-70.5,-8.1627035
1997-01-21,42.5,-71.5,-9.79073
1997-01-21,42.5,-70.5,-8.336127
1997-01-22,41.5,-71.5,-8.132543
1997-01-22,41.5,-70.5,-7.879828
1997-01-22,42.5,-71.5,-8.265288
1997-01-22,42.5,-70.5,-7.8117604
1997-01-23,41.5,-71.5,-2.3096466
1997-01-23,41.5,-70.5,-2.2545972
1997-01-23,42.5,-71.5,-3.4694538
1997-01-23,42.5,-70.5,-2.7564988
1997-01-24,41.5,-71.5,-9.924501
1997-01-24,41.5,-70.5,-9.131942
1997-01-24,42.5,-71.5,-13.045414
1997-01-24,42.5,-70.5,-11.524248
1997-01-25,41.5,-71.5,-4.3340454
1997-01-25,41.5,-70.5,-3.7562857
1997-01-25,42.5,-71.5,-7.650032
1997-01-25,42.5,-70.5,-5.9406567
1997-01-26,41.5,-71.5,-7.2157574
1997-01-26,41.5,-70.5,-7.1103597
1997-01-26,42.5,-71.5,-8.431656
1997-01-26,42.5,-70.5,-7.6747084
1997-01-27,41.5,-71.5,-12.547199
1997-01-27,41.5,-70.5,-12.087889
1997-01-27,42.5,-71.5,-15.5367565
1997-01-27,42.5,-70.5,-14.206039
1997-01-28,41.5,-71.5,-7.704932
1997-01-28,41.5,-70.5,-7.343428
1997-01-28,42.5,-71.5,-10.189469
1997-01-28,42.5,-70.5,-8.562751
1997-01-29,41.5,-71.5,-9.939257
1997-01-29,41.5,-70.5,-9.5965
1997-01-29,42.5,-71.5,-11.206464
1997-01-29,42.5,-70.5,-10.151657
1997-01-30,41.5,-71.5,-12.458591
1997-01-30,41.5,-70.5,-11.818079
1997-01-30,42.5,-71.5,-14.977156
1997-01-30,42.5,-70.5,-14.074257
1997-01-31,41.5,-71.5,-8.014055
1997-01-31,41.5,-70.5,-7.5679183
1997-01-31,42.5,-71.5,-11.478705
1997-01-31,42.5,-70.5,-10.409195
1997-02-01,41.5,-71.5,-3.931141
1997-02-01,41.5,-70.5,-3.5844526
1997-02-01,42.5,-71.5,-5.7945848
1997-02-01,42.5,-70.5,-4.8284283
1997-02-02,41.5,-71.5,-4.1211224
1997-02-02,41.5,-70.5,-3.9028058
1997-02-02,42.5,-71.5,-4.1329923
1997-02-02,42.5,-70.5,-3.7814279
1997-02-03,41.5,-71.5,-2.7377377
1997-02-03,41.5,-70.5,-2.819765
1997-02-03,42.5,-71.5,-3.3396807
1997-02-03,42.5,-70.5,-2.8986936
1997-02-04,41.5,-71.5,-5.4395485
1997-02-04,41.5,-70.5,-4.637001
1997-02-04,42.5,-71.5,-7.9966054
1997-02-04,42.5,-70.5,-6.3311157
1997-02-05,41.5,-71.5,-2.9295888
1997-02-05,41.5,-70.5,-2.6293612
1997-02-05,42.5,-71.5,-4.607247
1997-02-05,42.5,-70.5,-3.609466
1997-02-06,41.5,-71.5,-2.3896294
1997-02-06,41.5,-70.5,-2.8315492
1997-02-06,42.5,-71.5,-2.3389258
1997-02-06,42.5,-70.5,-2.583259
1997-02-07,41.5,-71.5,-6.8924956
1997-02-07,41.5,-70.5,-6.7734265
1997-02-07,42.5,-71.5,-7.4585133
1997-02-07,42.5,-70.5,-7.0849514
1997-02-08,41.5,-71.5,-6.321458
1997-02-08,41.5,-70.5,-6.272049
1997-02-08,42.5,-71.5,-7.809001
1997-02-08,42.5,-70.5,-7.608249
1997-02-09,41.5,-71.5,-8.89428
1997-02-09,41.5,-70.5,-8.822859
1997-02-09,42.5,-71.5,-11.758227
1997-02-09,42.5,-70.5,-11.456392
1997-02-10,41.5,-71.5,-10.037524
1997-02-10,41.5,-70.5,-9.504266
1997-02-10,42.5,-71.5,-10.90901
1997-02-10,42.5,-70.5,-9.86558
1997-02-11,41.5,-71.5,-6.986812
1997-02-11,41.5,-70.5,-6.5242457
1997-02-11,42.5,-71.5,-8.91946
1997-02-11,42.5,-70.5,-7.73092
1997-02-12,41.5,-71.5,-7.3288307
1997-02-12,41.5,-70.5,-7.222192
1997-02-12,42.5,-71.5,-8.202121
1997-02-12,42.5,-70.5,-8.136924
1997-02-13,41.5,-71.5,-8.082805
1997-02-13,41.5,-70.5,-8.000671
1997-02-13,42.5,-71.5,-9.364428
1997-02-13,42.5,-70.5,-9.095996
1997-02-14,41.5,-71.5,-8.188258
1997-02-14,41.5,-70.5,-8.511294
1997-02-14,42.5,-71.5,-10.571778
1997-02-14,42.5,-70.5,-10.373997
1997-02-15,41.5,-71.5,-2.3647804
1997-02-15,41.5,-70.5,-2.3771048
1997-02-15,42.5,-71.5,-3.817409
1997-02-15,42.5,-70.5,-3.31779
1997-02-16,41.5,-71.5,-6.3138704
1997-02-16,41.5,-70.5,-6.161397
1997-02-16,42.5,-71.5,-7.2609925
1997-02-16,42.5,-70.5,-6.997764
1997-02-17,41.5,-71.5,-9.393835
1997-02-17,41.5,-70.5,-9.720179
1997-02-17,42.5,-71.5,-11.031506
1997-02-17,42.5,-70.5,-11.604267
1997-02-18,41.5,-71.5,-7.540632
1997-02-18,41.5,-70.5,-8.268006
1997-02-18,42.5,-71.5,-8.313976
1997-02-18,42.5,-70.5,-9.394737
1997-02-19,41.5,-71.5,1.4541264
1997-02-19,41.5,-70.5,1.5574479
1997-02-19,42.5,-71.5,1.7658014
1997-02-19,42.5,-70.5,2.2248726
1997-02-20,41.5,-71.5,-2.0403762
1997-02-20,41.5,-70.5,-2.9154496
1997-02-20,42.5,-71.5,-2.1542983
1997-02-20,42.5,-70.5,-2.68253
1997-02-21,41.5,-71.5,-2.3948064
1997-02-21,41.5,-70.5,-3.0619097
1997-02-21,42.5,-71.5,-1.9735599
1997-02-21,42.5,-70.5,-2.6680818
1997-02-22,41.5,-71.5,2.545074
1997-02-22,41.5,-70.5,2.2487965
1997-02-22,42.5,-71.5,2.776185
1997-02-22,42.5,-70.5,2.6998167
1997-02-23,41.5,-71.5,-4.451254
1997-02-23,41.5,-70.5,-4.8408566
1997-02-23,42.5,-71.5,-4.933482
1997-02-23,42.5,-70.5,-5.3370905
1997-02-24,41.5,-71.5,-4.815918
1997-02-24,41.5,-70.5,-5.2702646
1997-02-24,42.5,-71.5,-5.453779
1997-02-24,42.5,-70.5,-5.881919
1997-02-25,41.5,-71.5,-11.94342
1997-02-25,41.5,-70.5,-12.018988
1997-02-25,42.5,-71.5,-12.607573
1997-02-25,42.5,-70.5,-12.753445
1997-02-26,41.5,-71.5,-8.191815
1997-02-26,41.5,-70.5,-8.897548
1997-02-26,42.5,-71.5,-8.856762
1997-02-26,42.5,-70.5,-9.3179245
1997-02-27,41.5,-71.5,1.4298844
1997-02-27,41.5,-70.5,1.1081748
1997-02-27,42.5,-71.5,1.1273699
1997-02-27,42.5,-70.5,0.7806897
1997-02-28,41.5,-71.5,0.012666225
1997-02-28,41.5,-70.5,-0.93529797
1997-02-28,42.5,-71.5,0.2784133
1997-02-28,42.5,-70.5,-0.854043
1997-03-01,41.5,-71.5,-2.3138375
1997-03-01,41.5,-70.5,-2.753498
1997-03-01,42.5,-71.5,-1.4368801
1997-03-01,42.5,-70.5,-2.2728996
1997-03-02,41.5,-71.5,0.7949748
1997-03-02,41.5,-70.5,0.23535395
1997-03-02,42.5,-71.5,1.0431409
1997-03-02,42.5,-70.5,0.23160458
1997-03-03,41.5,-71.5,-2.4898567
1997-03-03,41.5,-70.5,-3.2513907
1997-03-03,42.5,-71.5,-1.7663527
1997-03-03,42.5,-70.5,-2.8812146
1997-03-04,41.5,-71.5,-3.306559
1997-03-04,41.5,-70.5,-4.1015472
1997-03-04,42.5,-71.5,-2.5083075
1997-03-04,42.5,-70.5,-3.6499362
1997-03-05,41.5,-71.5,-2.3446434
1997-03-05,41.5,-70.5,-2.9223082
1997-03-05,42.5,-71.5,-1.8851247
1997-03-05,42.5,-70.5,-2.802483
1997-03-06,41.5,-71.5,-1.0275192
1997-03-06,41.5,-70.5,-1.8540297
1997-03-06,42.5,-71.5,-1.1954665
1997-03-06,42.5,-70.5,-2.3664222
1997-03-07,41.5,-71.5,-4.604848
1997-03-07,41.5,-70.5,-5.480327
1997-03-07,42.5,-71.5,-4.6607065
1997-03-07,42.5,-70.5,-6.035517
1997-03-08,41.5,-71.5,-7.1779337
1997-03-08,41.5,-70.5,-7.75142
1997-03-08,42.5,-71.5,-8.135056
1997-03-08,42.5,-70.5,-9.131244
1997-03-09,41.5,-71.5,-10.046176
1997-03-09,41.5,-70.5,-10.618237
1997-03-09,42.5,-71.5,-12.626875
1997-03-09,42.5,-70.5,-13.032879
1997-03-10,41.5,-71.5,-6.5651913
1997-03-10,41.5,-70.5,-7.821911
1997-03-10,42.5,-71.5,-7.2232156
1997-03-10,42.5,-70.5,-8.465019
1997-03-11,41.5,-71.5,-4.5581975
1997-03-11,41.5,-70.5,-5.0171337
1997-03-11,42.5,-71.5,-4.3511834
1997-03-11,42.5,-70.5,-5.273075
1997-03-12,41.5,-71.5,-5.3443356
1997-03-12,41.5,-70.5,-6.037651
1997-03-12,42.5,-71.5,-5.916882
1997-03-12,42.5,-70.5,-6.6844068
1997-03-13,41.5,-71.5,-9.544684
1997-03-13,41.5,-70.5,-10.662495
1997-03-13,42.5,-71.5,-11.046473
1997-03-13,42.5,-70.5,-12.381996
1997-03-14,41.5,-71.5,-8.160548
1997-03-14,41.5,-70.5,-9.260251
1997-03-14,42.5,-71.5,-10.076874
1997-03-14,42.5,-70.5,-11.358246
1997-03-15,41.5,-71.5,-4.5335536
1997-03-15,41.5,-70.5,-5.067189
1997-03-15,42.5,-71.5,-6.0293403
1997-03-15,42.5,-70.5,-6.3997364
1997-03-16,41.5,-71.5,-8.3635645
1997-03-16,41.5,-70.5,-9.038174
1997-03-16,42.5,-71.5,-9.100776
1997-03-16,42.5,-70.5,-9.849153
1997-03-17,41.5,-71.5,-10.386238
1997-03-17,41.5,-70.5,-10.57836
1997-03-17,42.5,-71.5,-11.694281
1997-03-17,42.5,-70.5,-11.98818
1997-03-18,41.5,-71.5,-3.9742086
1997-03-18,41.5,-70.5,-4.8975906
1997-03-18,42.5,-71.5,-5.153338
1997-03-18,42.5,-70.5,-5.872652
1997-03-19,41.5,-71.5,-6.0148935
1997-03-19,41.5,-70.5,-7.1205406
1997-03-19,42.5,-71.5,-8.737433
1997-03-19,42.5,-70.5,-9.616495
1997-03-20,41.5,-71.5,-4.866107
1997-03-20,41.5,-70.5,-5.8211546
1997-03-20,42.5,-71.5,-4.85412
1997-03-20,42.5,-70.5,-6.078994
1997-03-21,41.5,-71.5,-5.1125736
1997-03-21,41.5,-70.5,-5.5060673
1997-03-21,42.5,-71.5,-5.162751
1997-03-21,42.5,-70.5,-6.0949073
1997-03-22,41.5,-71.5,-1.467692
1997-03-22,41.5,-70.5,-2.5693874
1997-03-22,42.5,-71.5,-1.838557
1997-03-22,42.5,-70.5,-3.3864467
1997-03-23,41.5,-71.5,-7.3455296
1997-03-23,41.5,-70.5,-8.18255
1997-03-23,42.5,-71.5,-8.09402
1997-03-23,42.5,-70.5,-9.313051
1997-03-24,41.5,-71.5,-8.615495
1997-03-24,41.5,-70.5,-9.192112
1997-03-24,42.5,-71.5,-9.160775
1997-03-24,42.5,-70.5,-10.135839
1997-03-25,41.5,-71.5,-7.0547237
1997-03-25,41.5,-70.5,-7.7875814
1997-03-25,42.5,-71.5,-8.05512
1997-03-25,42.5,-70.5,-9.103094
1997-03-26,41.5,-71.5,0.21464467
1997-03-26,41.5,-70.5,-1.0055366
1997-03-26,42.5,-71.5,-0.4906342
1997-03-26,42.5,-70.5,-1.8762727
1997-03-27,41.5,-71.5,-1.941284
1997-03-27,41.5,-70.5,-2.9869034
1997-03-27,42.5,-71.5,-1.2061601
1997-03-27,42.5,-70.5,-2.9742599
1997-03-28,41.5,-71.5,-1.3490767
1997-03-28,41.5,-70.5,-2.7460232
1997-03-28,42.5,-71.5,-1.6464574
1997-03-28,42.5,-70.5,-3.6226196
1997-03-29,41.5,-71.5,2.7041664
1997-03-29,41.5,-70.5,1.5448468
1997-03-29,42.5,-71.5,2.6102712
1997-03-29,42.5,-70.5,0.80916333
1997-03-30,41.5,-71.5,3.8431652
1997-03-30,41.5,-70.5,2.079505
1997-03-30,42.5,-71.5,3.8512487
1997-03-30,42.5,-70.5,1.5915887
1997-03-31,41.5,-71.5,-0.5229486
1997-03-31,41.5,-70.5,-1.8970487
1997-03-31,42.5,-71.5,0.3932593
1997-03-31,42.5,-70.5,-2.210734
1997-04-01,41.5,-71.5,-3.7282023
1997-04-01,41.5,-70.5,-4.957224
1997-04-01,42.5,-71.5,-2.829667
1997-04-01,42.5,-70.5,-5.051942
1997-04-02,41.5,-71.5,-2.2328508
1997-04-02,41.5,-70.5,-3.7943616
1997-04-02,42.5,-71.5,-2.5320148
1997-04-02,42.5,-70.5,-4.4730654
1997-04-03,41.5,-71.5,-3.1622436
1997-04-03,41.5,-70.5,-4.0852995
1997-04-03,42.5,-71.5,-3.6308885
1997-04-03,42.5,-70.5,-5.0771
1997-04-04,41.5,-71.5,1.554079
1997-04-04,41.5,-70.5,-0.1901232
1997-04-04,42.5,-71.5,1.2649484
1997-04-04,42.5,-70.5,-0.87582934
1997-04-05,41.5,-71.5,-0.16832188
1997-04-05,41.5,-70.5,-1.8207914
1997-04-05,42.5,-71.5,-0.9708651
1997-04-05,42.5,-70.5,-3.0574296
1997-04-06,41.5,-71.5,2.785255
1997-04-06,41.5,-70.5,0.86477363
1997-04-06,42.5,-71.5,3.295564
1997-04-06,42.5,-70.5,0.56850314
1997-04-07,41.5,-71.5,5.5196886
1997-04-07,41.5,-70.5,3.4214969
1997-04-07,42.5,-71.5,6.0032334
1997-04-07,42.5,-70.5,2.9755123
1997-04-08,41.5,-71.5,0.07601473
1997-04-08,41.5,-70.5,-1.5132518
1997-04-08,42.5,-71.5,0.25567734
1997-04-08,42.5,-70.5,-2.275313
1997-04-09,41.5,-71.5,-4.601279
1997-04-09,41.5,-70.5,-5.8256855
1997-04-09,42.5,-71.5,-4.4883127
1997-04-09,42.5,-70.5,-6.3394136
1997-04-10,41.5,-71.5,-5.787898
1997-04-10,41.5,-70.5,-7.1447663
1997-04-10,42.5,-71.5,-5.403817
1997-04-10,42.5,-70.5,-7.629619
1997-04-11,41.5,-71.5,-4.535282
1997-04-11,41.5,-70.5,-5.9032426
1997-04-11,42.5,-71.5,-5.0842237
1997-04-11,42.5,-70.5,-6.9322467
1997-04-12,41.5,-71.5,-0.53856874
1997-04-12,41.5,-70.5,-2.1550083
1997-04-12,42.5,-71.5,-1.443967
1997-04-12,42.5,-70.5,-3.9054813
1997-04-13,41.5,-71.5,3.2134943
1997-04-13,41.5,-70.5,1.2176498
1997-04-13,42.5,-71.5,2.3610756
1997-04-13,42.5,-70.5,-0.402574
1997-04-14,41.5,-71.5,1.7867719
1997-04-14,41.5,-70.5,0.03231132
1997-04-14,42.5,-71.5,2.2796378
1997-04-14,42.5,-70.5,-0.42940676
1997-04-15,41.5,-71.5,-2.5621068
1997-04-15,41.5,-70.5,-3.825805
1997-04-15,42.5,-71.5,-2.7597897
1997-04-15,42.5,-70.5,-4.8233695
1997-04-16,41.5,-71.5,-2.1009061
1997-04-16,41.5,-70.5,-3.4426568
1997-04-16,42.5,-71.5,-1.9689491
1997-04-16,42.5,-70.5,-4.197106
1997-04-17,41.5,-71.5,3.1363182
1997-04-17,41.5,-70.5,1.6672168
1997-04-17,42.5,-71.5,3.2696953
1997-04-17,42.5,-70.5,0.87105554
1997-04-18,41.5,-71.5,2.4525418
1997-04-18,41.5,-70.5,1.5000373
1997-04-18,42.5,-71.5,4.2403126
1997-04-18,42.5,-70.5,1.7627767
1997-04-19,41.5,-71.5,0.79675055
1997-04-19,41.5,-70.5,-0.73398703
1997-04-19,42.5,-71.5,2.5000277
1997-04-19,42.5,-70.5,-0.49239218
1997-04-20,41.5,-71.5,0.6312696
1997-04-20,41.5,-70.5,-0.8672115
1997-04-20,42.5,-71.5,0.82729745
1997-04-20,42.5,-70.5,-1.7764896
1997-04-21,41.5,-71.5,1.2924789
1997-04-21,41.5,-70.5,0.15698448
1997-04-21,42.5,-71.5,2.3402376
1997-04-21,42.5,-70.5,-0.03409195
1997-04-22,41.5,-71.5,0.6754931
1997-04-22,41.5,-70.5,-1.0365987
1997-04-22,42.5,-71.5,2.3552065
1997-04-22,42.5,-70.5,-1.0128471
1997-04-23,41.5,-71.5,1.3988858
1997-04-23,41.5,-70.5,-0.07571876
1997-04-23,42.5,-71.5,1.9649478
1997-04-23,42.5,-70.5,-0.6631914
1997-04-24,41.5,-71.5,2.7208922
1997-04-24,41.5,-70.5,0.68543637
1997-04-24,42.5,-71.5,4.040119
1997-04-24,42.5,-70.5,0.82300246
1997-04-25,41.5,-71.5,2.451998
1997-04-25,41.5,-70.5,0.5139542
1997-04-25,42.5,-71.5,3.1579123
1997-04-25,42.5,-70.5,0.30300438
1997-04-26,41.5,-71.5,1.399864
1997-04-26,41.5,-70.5,-0.4648608
1997-04-26,42.5,-71.5,1.6792831
1997-04-26,42.5,-70.5,-1.0102633
1997-04-27,41.5,-71.5,1.440609
1997-04-27,41.5,-70.5,-0.21182144
1997-04-27,42.5,-71.5,1.1105473
1997-04-27,42.5,-70.5,-1.6187824
1997-04-28,41.5,-71.5,4.3103113
1997-04-28,41.5,-70.5,2.3595896
1997-04-28,42.5,-71.5,4.776554
1997-04-28,42.5,-70.5,1.5611073
1997-04-29,41.5,-71.5,4.0504847
1997-04-29,41.5,-70.5,1.7388519
1997-04-29,42.5,-71.5,4.814208
1997-04-29,42.5,-70.5,0.98532957
1997-04-30,41.5,-71.5,2.5009985
1997-04-30,41.5,-70.5,0.10004163
1997-04-30,42.5,-71.5,2.7434561
