,STATION,DATE,HourlyWetBulbTemperature,HourlyRelativeHumidity,HourlyDryBulbTemperature
5351,72509014739,2015-05-21T20:54:00,49.0,53.0,57
5352,72509014739,2015-05-21T21:54:00,48.0,53.0,56
5353,72509014739,2015-05-21T22:00:00,48.0,53.0,56
5354,72509014739,2015-05-21T22:07:00,47.0,55.0,55
5355,72509014739,2015-05-21T22:54:00,47.0,55.0,55
5356,72509014739,2015-05-21T23:54:00,47.0,57.0,54
5357,72509014739,2015-05-21T23:59:00,,,
5358,72509014739,2015-05-22T00:54:00,46.0,55.0,54
5359,72509014739,2015-05-22T01:00:00,46.0,55.0,54
5360,72509014739,2015-05-22T01:54:00,47.0,59.0,54
5361,72509014739,2015-05-22T02:54:00,47.0,64.0,53
5362,72509014739,2015-05-22T03:54:00,48.0,66.0,53
5363,72509014739,2015-05-22T04:00:00,48.0,66.0,53
5364,72509014739,2015-05-22T04:54:00,48.0,75.0,52
5365,72509014739,2015-05-22T05:54:00,49.0,67.0,54
5366,72509014739,2015-05-22T06:54:00,50.0,58.0,57
5367,72509014739,2015-05-22T07:00:00,50.0,58.0,57
5368,72509014739,2015-05-22T07:54:00,51.0,43.0,62
5369,72509014739,2015-05-22T08:54:00,52.0,37.0,65
5370,72509014739,2015-05-22T09:54:00,52.0,33.0,67
5371,72509014739,2015-05-22T10:00:00,52.0,33.0,67
5372,72509014739,2015-05-22T10:54:00,53.0,29.0,70
5373,72509014739,2015-05-22T11:54:00,53.0,26.0,71
5374,72509014739,2015-05-22T12:54:00,54.0,24.0,74
5375,72509014739,2015-05-22T13:00:00,54.0,24.0,74
5376,72509014739,2015-05-22T13:54:00,52.0,19.0,73
5377,72509014739,2015-05-22T14:54:00,51.0,16.0,73
5378,72509014739,2015-05-22T15:54:00,52.0,22.0,71
5379,72509014739,2015-05-22T16:00:00,52.0,22.0,71
5380,72509014739,2015-05-22T16:54:00,51.0,22.0,70
5381,72509014739,2015-05-22T17:54:00,50.0,21.0,69
5382,72509014739,2015-05-22T18:54:00,48.0,20.0,66
5383,72509014739,2015-05-22T19:00:00,48.0,20.0,66
5384,72509014739,2015-05-22T19:54:00,46.0,24.0,63
5385,72509014739,2015-05-22T20:54:00,45.0,25.0,61
5386,72509014739,2015-05-22T21:54:00,45.0,27.0,59
5387,72509014739,2015-05-22T22:00:00,45.0,27.0,59
5388,72509014739,2015-05-22T22:54:00,44.0,29.0,57
5389,72509014739,2015-05-22T23:54:00,42.0,30.0,55
5390,72509014739,2015-05-22T23:59:00,,,
5391,72509014739,2015-05-23T00:54:00,43.0,48.0,51
5392,72509014739,2015-05-23T01:00:00,43.0,48.0,51
5393,72509014739,2015-05-23T01:54:00,41.0,48.0,49
5394,72509014739,2015-05-23T02:54:00,39.0,48.0,47
5395,72509014739,2015-05-23T03:54:00,38.0,49.0,45
5396,72509014739,2015-05-23T04:00:00,38.0,49.0,45
5397,72509014739,2015-05-23T04:54:00,36.0,43.0,44
5398,72509014739,2015-05-23T05:54:00,36.0,40.0,45
5399,72509014739,2015-05-23T06:54:00,37.0,34.0,47
5400,72509014739,2015-05-23T07:00:00,37.0,34.0,47
5401,72509014739,2015-05-23T07:54:00,37.0,29.0,49
5402,72509014739,2015-05-23T08:54:00,39.0,26.0,52
5403,72509014739,2015-05-23T09:54:00,40.0,25.0,53
5404,72509014739,2015-05-23T10:00:00,40.0,25.0,53
5405,72509014739,2015-05-23T10:54:00,41.0,24.0,56
5406,72509014739,2015-05-23T11:54:00,43.0,23.0,58
5407,72509014739,2015-05-23T12:54:00,44.0,21.0,60
5408,72509014739,2015-05-23T13:00:00,44.0,21.0,60
5409,72509014739,2015-05-23T13:54:00,45.0,20.0,63
5410,72509014739,2015-05-23T14:54:00,46.0,18.0,64
5411,72509014739,2015-05-23T15:54:00,46.0,19.0,64
5412,72509014739,2015-05-23T16:00:00,46.0,19.0,64
5413,72509014739,2015-05-23T16:54:00,46.0,20.0,64
5414,72509014739,2015-05-23T17:54:00,46.0,21.0,63
5415,72509014739,2015-05-23T18:54:00,45.0,22.0,61
5416,72509014739,2015-05-23T19:00:00,45.0,22.0,61
5417,72509014739,2015-05-23T19:54:00,45.0,24.0,60
5418,72509014739,2015-05-23T20:54:00,44.0,32.0,57
5419,72509014739,2015-05-23T21:54:00,44.0,33.0,56
5420,72509014739,2015-05-23T22:00:00,44.0,33.0,56
5421,72509014739,2015-05-23T22:54:00,44.0,42.0,54
5422,72509014739,2015-05-23T23:54:00,45.0,45.0,54
5423,72509014739,2015-05-23T23:59:00,,,
5424,72509014739,2015-05-24T00:54:00,45.0,52.0,53
5425,72509014739,2015-05-24T01:00:00,45.0,52.0,53
5426,72509014739,2015-05-24T01:54:00,45.0,61.0,51
5427,72509014739,2015-05-24T02:54:00,45.0,61.0,51
5428,72509014739,2015-05-24T03:54:00,46.0,59.0,52
5429,72509014739,2015-05-24T04:00:00,46.0,59.0,52
5430,72509014739,2015-05-24T04:54:00,46.0,57.0,53
5431,72509014739,2015-05-24T05:54:00,47.0,51.0,55
5432,72509014739,2015-05-24T06:54:00,49.0,42.0,60
5433,72509014739,2015-05-24T07:00:00,49.0,42.0,60
5434,72509014739,2015-05-24T07:54:00,51.0,32.0,66
5435,72509014739,2015-05-24T08:54:00,54.0,28.0,71
5436,72509014739,2015-05-24T09:54:00,55.0,23.0,76
5437,72509014739,2015-05-24T10:00:00,55.0,23.0,76
5438,72509014739,2015-05-24T10:54:00,56.0,23.0,77
5439,72509014739,2015-05-24T11:54:00,58.0,21.0,80
5440,72509014739,2015-05-24T12:54:00,58.0,21.0,81
5441,72509014739,2015-05-24T13:00:00,58.0,21.0,81
5442,72509014739,2015-05-24T13:54:00,58.0,20.0,82
5443,72509014739,2015-05-24T14:54:00,58.0,20.0,82
5444,72509014739,2015-05-24T15:54:00,58.0,20.0,81
5445,72509014739,2015-05-24T16:00:00,58.0,20.0,81
5446,72509014739,2015-05-24T16:54:00,58.0,21.0,81
5447,72509014739,2015-05-24T17:54:00,57.0,24.0,78
5448,72509014739,2015-05-24T18:54:00,57.0,33.0,73
5449,72509014739,2015-05-24T19:00:00,57.0,33.0,73
5450,72509014739,2015-05-24T19:54:00,57.0,42.0,70
5451,72509014739,2015-05-24T20:54:00,57.0,47.0,68
5452,72509014739,2015-05-24T21:54:00,56.0,49.0,67
5453,72509014739,2015-05-24T22:00:00,56.0,49.0,67
5454,72509014739,2015-05-24T22:54:00,56.0,52.0,66
5455,72509014739,2015-05-24T23:54:00,56.0,56.0,65
5456,72509014739,2015-05-24T23:59:00,,,
5457,72509014739,2015-05-25T00:54:00,56.0,63.0,63
5458,72509014739,2015-05-25T01:00:00,56.0,63.0,63
5459,72509014739,2015-05-25T01:54:00,55.0,67.0,61
5460,72509014739,2015-05-25T02:54:00,55.0,70.0,60
5461,72509014739,2015-05-25T03:54:00,53.0,72.0,58
5462,72509014739,2015-05-25T04:00:00,53.0,72.0,58
5463,72509014739,2015-05-25T04:54:00,54.0,69.0,59
5464,72509014739,2015-05-25T05:54:00,55.0,70.0,60
5465,72509014739,2015-05-25T06:54:00,57.0,61.0,65
5466,72509014739,2015-05-25T07:00:00,57.0,61.0,65
5467,72509014739,2015-05-25T07:54:00,60.0,51.0,71
5468,72509014739,2015-05-25T08:54:00,61.0,45.0,74
5469,72509014739,2015-05-25T09:54:00,62.0,39.0,78
5470,72509014739,2015-05-25T10:00:00,62.0,39.0,78
5471,72509014739,2015-05-25T10:54:00,62.0,35.0,79
5472,72509014739,2015-05-25T11:54:00,62.0,37.0,78
5473,72509014739,2015-05-25T12:54:00,62.0,35.0,79
5474,72509014739,2015-05-25T13:00:00,62.0,35.0,79
5475,72509014739,2015-05-25T13:54:00,64.0,42.0,79
5476,72509014739,2015-05-25T14:54:00,65.0,50.0,77
5477,72509014739,2015-05-25T15:54:00,64.0,45.0,78
5478,72509014739,2015-05-25T16:00:00,64.0,45.0,78
5479,72509014739,2015-05-25T16:54:00,64.0,52.0,75
5480,72509014739,2015-05-25T17:54:00,63.0,55.0,73
5481,72509014739,2015-05-25T18:54:00,62.0,59.0,71
5482,72509014739,2015-05-25T19:00:00,62.0,59.0,71
5483,72509014739,2015-05-25T19:54:00,61.0,65.0,68
5484,72509014739,2015-05-25T20:54:00,61.0,68.0,67
5485,72509014739,2015-05-25T21:54:00,61.0,71.0,67
5486,72509014739,2015-05-25T22:00:00,61.0,71.0,67
5487,72509014739,2015-05-25T22:54:00,61.0,73.0,66
5488,72509014739,2015-05-25T23:54:00,60.0,70.0,66
5489,72509014739,2015-05-25T23:59:00,,,
5490,72509014739,2015-05-26T00:54:00,60.0,68.0,66
5491,72509014739,2015-05-26T01:00:00,60.0,68.0,66
5492,72509014739,2015-05-26T01:54:00,59.0,70.0,65
5493,72509014739,2015-05-26T02:54:00,59.0,65.0,66
5494,72509014739,2015-05-26T03:54:00,58.0,66.0,65
5495,72509014739,2015-05-26T04:00:00,58.0,66.0,65
5496,72509014739,2015-05-26T04:54:00,58.0,68.0,64
5497,72509014739,2015-05-26T05:54:00,60.0,68.0,66
5498,72509014739,2015-05-26T06:54:00,61.0,63.0,69
5499,72509014739,2015-05-26T07:00:00,61.0,63.0,69
5500,72509014739,2015-05-26T07:54:00,64.0,59.0,73
5501,72509014739,2015-05-26T08:54:00,66.0,54.0,77
5502,72509014739,2015-05-26T09:54:00,66.0,54.0,77
5503,72509014739,2015-05-26T10:54:00,66.0,56.0,77
5504,72509014739,2015-05-26T11:54:00,68.0,51.0,81
5505,72509014739,2015-05-26T12:54:00,69.0,46.0,84
5506,72509014739,2015-05-26T13:00:00,69.0,46.0,84
5507,72509014739,2015-05-26T13:54:00,70.0,48.0,84
5508,72509014739,2015-05-26T14:54:00,70.0,45.0,86
5509,72509014739,2015-05-26T15:54:00,70.0,45.0,85
5510,72509014739,2015-05-26T16:00:00,70.0,45.0,85
5511,72509014739,2015-05-26T16:54:00,70.0,46.0,85
5512,72509014739,2015-05-26T17:54:00,67.0,51.0,80
5513,72509014739,2015-05-26T18:54:00,67.0,52.0,79
5514,72509014739,2015-05-26T19:00:00,67.0,52.0,79
5515,72509014739,2015-05-26T19:54:00,66.0,58.0,76
5516,72509014739,2015-05-26T20:54:00,65.0,62.0,74
5517,72509014739,2015-05-26T21:54:00,65.0,68.0,72
5518,72509014739,2015-05-26T22:00:00,65.0,68.0,72
5519,72509014739,2015-05-26T22:54:00,65.0,73.0,70
5520,72509014739,2015-05-26T23:54:00,64.0,73.0,69
5521,72509014739,2015-05-26T23:59:00,,,
5522,72509014739,2015-05-27T00:54:00,63.0,73.0,68
5523,72509014739,2015-05-27T01:00:00,63.0,73.0,68
5524,72509014739,2015-05-27T01:54:00,63.0,73.0,68
5525,72509014739,2015-05-27T02:54:00,62.0,81.0,66
5526,72509014739,2015-05-27T03:54:00,62.0,81.0,66
5527,72509014739,2015-05-27T04:00:00,62.0,81.0,66
5528,72509014739,2015-05-27T04:54:00,62.0,84.0,65
5529,72509014739,2015-05-27T05:54:00,63.0,81.0,67
5530,72509014739,2015-05-27T06:54:00,64.0,76.0,69
5531,72509014739,2015-05-27T07:00:00,64.0,76.0,69
5532,72509014739,2015-05-27T07:54:00,66.0,71.0,72
5533,72509014739,2015-05-27T08:54:00,67.0,66.0,75
5534,72509014739,2015-05-27T09:54:00,70.0,62.0,79
5535,72509014739,2015-05-27T10:00:00,70.0,62.0,79
5536,72509014739,2015-05-27T10:54:00,71.0,58.0,81
5537,72509014739,2015-05-27T11:54:00,72.0,57.0,83
5538,72509014739,2015-05-27T12:54:00,72.0,55.0,84
5539,72509014739,2015-05-27T13:00:00,72.0,55.0,84
5540,72509014739,2015-05-27T13:54:00,71.0,55.0,83
5541,72509014739,2015-05-27T14:54:00,72.0,57.0,83
5542,72509014739,2015-05-27T15:54:00,71.0,62.0,80
5543,72509014739,2015-05-27T16:00:00,71.0,62.0,80
5544,72509014739,2015-05-27T16:54:00,70.0,64.0,78
5545,72509014739,2015-05-27T17:54:00,68.0,67.0,76
5546,72509014739,2015-05-27T18:54:00,67.0,74.0,73
5547,72509014739,2015-05-27T19:54:00,66.0,73.0,72
5548,72509014739,2015-05-27T20:54:00,66.0,76.0,71
5549,72509014739,2015-05-27T21:54:00,66.0,76.0,71
5550,72509014739,2015-05-27T22:00:00,66.0,76.0,71
5551,72509014739,2015-05-27T22:54:00,66.0,79.0,70
5552,72509014739,2015-05-27T23:54:00,63.0,81.0,67
5553,72509014739,2015-05-27T23:59:00,,,
5554,72509014739,2015-05-28T00:54:00,62.0,81.0,66
5555,72509014739,2015-05-28T01:00:00,62.0,81.0,66
5556,72509014739,2015-05-28T01:54:00,62.0,81.0,66
5557,72509014739,2015-05-28T02:54:00,62.0,87.0,64
5558,72509014739,2015-05-28T03:11:00,62.0,88.0,64
5559,72509014739,2015-05-28T03:54:00,62.0,84.0,65
5560,72509014739,2015-05-28T04:00:00,62.0,84.0,65
5561,72509014739,2015-05-28T04:54:00,63.0,84.0,66
5562,72509014739,2015-05-28T05:18:00,63.0,83.0,66
5563,72509014739,2015-05-28T05:54:00,64.0,84.0,67
5564,72509014739,2015-05-28T06:54:00,65.0,78.0,69
5565,72509014739,2015-05-28T07:00:00,65.0,78.0,69
5566,72509014739,2015-05-28T07:54:00,66.0,73.0,72
5567,72509014739,2015-05-28T08:54:00,67.0,71.0,73
5568,72509014739,2015-05-28T09:54:00,68.0,69.0,75
5569,72509014739,2015-05-28T10:00:00,68.0,69.0,75
5570,72509014739,2015-05-28T10:54:00,69.0,60.0,79
5571,72509014739,2015-05-28T11:54:00,71.0,56.0,82
5572,72509014739,2015-05-28T12:54:00,72.0,53.0,85
5573,72509014739,2015-05-28T13:00:00,72.0,53.0,85
5574,72509014739,2015-05-28T13:54:00,73.0,51.0,86
5575,72509014739,2015-05-28T14:54:00,71.0,58.0,82
5576,72509014739,2015-05-28T15:54:00,73.0,57.0,84
5577,72509014739,2015-05-28T16:00:00,73.0,57.0,84
5578,72509014739,2015-05-28T16:54:00,71.0,64.0,80
5579,72509014739,2015-05-28T17:54:00,68.0,58.0,78
5580,72509014739,2015-05-28T18:54:00,68.0,62.0,77
5581,72509014739,2015-05-28T19:00:00,68.0,62.0,77
5582,72509014739,2015-05-28T19:54:00,67.0,58.0,77
5583,72509014739,2015-05-28T20:54:00,64.0,57.0,74
5584,72509014739,2015-05-28T21:54:00,62.0,59.0,71
5585,72509014739,2015-05-28T22:00:00,62.0,59.0,71
5586,72509014739,2015-05-28T22:54:00,61.0,59.0,70
5587,72509014739,2015-05-28T23:54:00,60.0,61.0,68
5588,72509014739,2015-05-28T23:59:00,,,
5589,72509014739,2015-05-29T00:54:00,60.0,66.0,67
5590,72509014739,2015-05-29T01:00:00,60.0,66.0,67
5591,72509014739,2015-05-29T01:54:00,60.0,68.0,66
5592,72509014739,2015-05-29T02:54:00,59.0,70.0,65
5593,72509014739,2015-05-29T03:54:00,59.0,73.0,64
5594,72509014739,2015-05-29T04:00:00,59.0,73.0,64
5595,72509014739,2015-05-29T04:54:00,59.0,75.0,64
5596,72509014739,2015-05-29T05:54:00,61.0,68.0,67
5597,72509014739,2015-05-29T06:54:00,62.0,64.0,70
5598,72509014739,2015-05-29T07:00:00,62.0,64.0,70
5599,72509014739,2015-05-29T07:54:00,63.0,63.0,71
5600,72509014739,2015-05-29T08:54:00,63.0,63.0,71
5601,72509014739,2015-05-29T09:54:00,62.0,68.0,69
5602,72509014739,2015-05-29T10:00:00,62.0,68.0,69
5603,72509014739,2015-05-29T10:54:00,62.0,76.0,67
5604,72509014739,2015-05-29T11:54:00,63.0,70.0,69
5605,72509014739,2015-05-29T12:54:00,62.0,78.0,66
5606,72509014739,2015-05-29T13:00:00,62.0,78.0,66
5607,72509014739,2015-05-29T13:16:00,61.0,83.0,64
5608,72509014739,2015-05-29T13:54:00,63.0,79.0,67
5609,72509014739,2015-05-29T14:54:00,61.0,87.0,63
5610,72509014739,2015-05-29T15:54:00,59.0,93.0,60
5611,72509014739,2015-05-29T16:00:00,59.0,88.0,61
5612,72509014739,2015-05-29T16:50:00,57.0,100.0,57
5613,72509014739,2015-05-29T16:54:00,57.0,97.0,58
5614,72509014739,2015-05-29T17:11:00,56.0,94.0,57
5615,72509014739,2015-05-29T17:54:00,56.0,100.0,56
5616,72509014739,2015-05-29T18:52:00,55.0,100.0,55
5617,72509014739,2015-05-29T18:54:00,55.0,100.0,55
5618,72509014739,2015-05-29T19:00:00,55.0,100.0,55
5619,72509014739,2015-05-29T19:08:00,55.0,100.0,55
5620,72509014739,2015-05-29T19:54:00,55.0,97.0,56
5621,72509014739,2015-05-29T20:54:00,56.0,96.0,57
5622,72509014739,2015-05-29T21:17:00,57.0,88.0,59
5623,72509014739,2015-05-29T21:54:00,58.0,86.0,60
5624,72509014739,2015-05-29T22:00:00,58.0,86.0,60
5625,72509014739,2015-05-29T22:54:00,59.0,87.0,61
5626,72509014739,2015-05-29T23:54:00,57.0,93.0,58
5627,72509014739,2015-05-29T23:59:00,,,
5628,72509014739,2015-05-30T00:54:00,58.0,90.0,60
5629,72509014739,2015-05-30T01:00:00,58.0,90.0,60
5630,72509014739,2015-05-30T01:54:00,58.0,86.0,60
5631,72509014739,2015-05-30T02:54:00,58.0,86.0,60
5632,72509014739,2015-05-30T03:54:00,57.0,90.0,59
5633,72509014739,2015-05-30T04:00:00,57.0,90.0,59
5634,72509014739,2015-05-30T04:54:00,58.0,93.0,59
5635,72509014739,2015-05-30T05:54:00,58.0,93.0,59
5636,72509014739,2015-05-30T06:54:00,61.0,87.0,63
5637,72509014739,2015-05-30T07:00:00,61.0,87.0,63
5638,72509014739,2015-05-30T07:54:00,65.0,73.0,70
5639,72509014739,2015-05-30T08:54:00,68.0,60.0,77
5640,72509014739,2015-05-30T09:54:00,69.0,58.0,79
5641,72509014739,2015-05-30T10:00:00,69.0,58.0,79
5642,72509014739,2015-05-30T10:54:00,70.0,51.0,83
5643,72509014739,2015-05-30T11:54:00,70.0,46.0,85
5644,72509014739,2015-05-30T12:54:00,70.0,43.0,86
5645,72509014739,2015-05-30T13:00:00,70.0,43.0,86
5646,72509014739,2015-05-30T13:54:00,69.0,39.0,87
5647,72509014739,2015-05-30T14:54:00,68.0,44.0,83
5648,72509014739,2015-05-30T15:54:00,69.0,43.0,85
5649,72509014739,2015-05-30T16:00:00,69.0,43.0,85
5650,72509014739,2015-05-30T16:54:00,69.0,49.0,82
5651,72509014739,2015-05-30T17:54:00,67.0,52.0,79
5652,72509014739,2015-05-30T18:54:00,66.0,58.0,76
5653,72509014739,2015-05-30T19:00:00,66.0,58.0,76
5654,72509014739,2015-05-30T19:54:00,66.0,66.0,73
5655,72509014739,2015-05-30T20:54:00,65.0,68.0,72
5656,72509014739,2015-05-30T21:54:00,65.0,71.0,71
5657,72509014739,2015-05-30T22:00:00,65.0,71.0,71
5658,72509014739,2015-05-30T22:54:00,65.0,73.0,70
5659,72509014739,2015-05-30T23:54:00,64.0,76.0,69
5660,72509014739,2015-05-30T23:59:00,,,
5661,72509014739,2015-05-31T00:54:00,64.0,76.0,69
5662,72509014739,2015-05-31T01:00:00,64.0,76.0,69
5663,72509014739,2015-05-31T01:54:00,64.0,76.0,69
5664,72509014739,2015-05-31T02:54:00,64.0,76.0,69
5665,72509014739,2015-05-31T03:54:00,65.0,91.0,67
5666,72509014739,2015-05-31T04:00:00,65.0,91.0,67
5667,72509014739,2015-05-31T04:54:00,65.0,93.0,66
5668,72509014739,2015-05-31T05:54:00,65.0,91.0,67
5669,72509014739,2015-05-31T06:54:00,66.0,87.0,68
5670,72509014739,2015-05-31T07:00:00,66.0,87.0,68
5671,72509014739,2015-05-31T07:54:00,67.0,79.0,71
5672,72509014739,2015-05-31T08:54:00,69.0,71.0,75
5673,72509014739,2015-05-31T09:54:00,70.0,76.0,75
5674,72509014739,2015-05-31T10:00:00,70.0,76.0,75
5675,72509014739,2015-05-31T10:54:00,70.0,71.0,77
5676,72509014739,2015-05-31T11:54:00,71.0,82.0,75
5677,72509014739,2015-05-31T12:54:00,70.0,82.0,74
5678,72509014739,2015-05-31T12:57:00,70.0,83.0,73
5679,72509014739,2015-05-31T13:00:00,70.0,82.0,74
5680,72509014739,2015-05-31T13:20:00,59.0,88.0,61
5681,72509014739,2015-05-31T13:28:00,57.0,88.0,59
5682,72509014739,2015-05-31T13:54:00,55.0,97.0,56
5683,72509014739,2015-05-31T13:59:00,55.0,100.0,55
5684,72509014739,2015-05-31T14:16:00,54.0,94.0,55
5685,72509014739,2015-05-31T14:54:00,53.0,97.0,54
5686,72509014739,2015-05-31T14:59:00,53.0,94.0,54
5687,72509014739,2015-05-31T15:15:00,53.0,94.0,54
5688,72509014739,2015-05-31T15:19:00,53.0,94.0,54
5689,72509014739,2015-05-31T15:36:00,52.0,100.0,52
5690,72509014739,2015-05-31T15:52:00,51.0,94.0,52
5691,72509014739,2015-05-31T15:54:00,50.0,96.0,51
5692,72509014739,2015-05-31T16:00:00,50.0,96.0,51
5693,72509014739,2015-05-31T16:11:00,50.0,88.0,52
5694,72509014739,2015-05-31T16:35:00,49.0,94.0,50
5695,72509014739,2015-05-31T16:45:00,49.0,94.0,50
5696,72509014739,2015-05-31T16:54:00,49.0,93.0,50
5697,72509014739,2015-05-31T17:35:00,49.0,94.0,50
5698,72509014739,2015-05-31T17:52:00,49.0,94.0,50
5699,72509014739,2015-05-31T17:54:00,49.0,93.0,50
5700,72509014739,2015-05-31T18:26:00,48.0,100.0,48
5701,72509014739,2015-05-31T18:46:00,48.0,100.0,48
5702,72509014739,2015-05-31T18:54:00,48.0,97.0,49
5703,72509014739,2015-05-31T19:00:00,48.0,97.0,49
5704,72509014739,2015-05-31T19:15:00,47.0,94.0,48
5705,72509014739,2015-05-31T19:46:00,47.0,94.0,48
5706,72509014739,2015-05-31T19:52:00,47.0,94.0,48
5707,72509014739,2015-05-31T19:54:00,48.0,93.0,49
5708,72509014739,2015-05-31T20:14:00,48.0,100.0,48
5709,72509014739,2015-05-31T20:28:00,48.0,100.0,48
5710,72509014739,2015-05-31T20:54:00,48.0,97.0,49
5711,72509014739,2015-05-31T21:34:00,48.0,100.0,48
5712,72509014739,2015-05-31T21:54:00,48.0,93.0,49
5713,72509014739,2015-05-31T22:00:00,48.0,93.0,49
5714,72509014739,2015-05-31T22:54:00,48.0,93.0,49
5715,72509014739,2015-05-31T23:54:00,48.0,93.0,49
5716,72509014739,2015-05-31T23:59:00,,,
5717,72509014739,2015-05-31T23:59:00,,,
5718,72509014739,2015-06-01T00:37:00,48.0,100.0,48
5719,72509014739,2015-06-01T00:54:00,48.0,100.0,48
5720,72509014739,2015-06-01T01:00:00,48.0,100.0,48
5721,72509014739,2015-06-01T01:54:00,48.0,96.0,48
5722,72509014739,2015-06-01T02:31:00,48.0,100.0,48
5723,72509014739,2015-06-01T02:54:00,48.0,96.0,48
5724,72509014739,2015-06-01T03:10:00,48.0,100.0,48
5725,72509014739,2015-06-01T03:17:00,47.0,94.0,48
5726,72509014739,2015-06-01T03:47:00,48.0,100.0,48
5727,72509014739,2015-06-01T03:52:00,48.0,100.0,48
5728,72509014739,2015-06-01T03:54:00,48.0,100.0,48
5729,72509014739,2015-06-01T04:00:00,48.0,100.0,48
5730,72509014739,2015-06-01T04:13:00,48.0,100.0,48
5731,72509014739,2015-06-01T04:44:00,48.0,100.0,48
5732,72509014739,2015-06-01T04:54:00,48.0,100.0,48
5733,72509014739,2015-06-01T05:14:00,48.0,100.0,48
5734,72509014739,2015-06-01T05:54:00,48.0,100.0,48
5735,72509014739,2015-06-01T06:54:00,48.0,97.0,49
5736,72509014739,2015-06-01T07:26:00,48.0,100.0,48
5737,72509014739,2015-06-01T07:54:00,48.0,97.0,49
5738,72509014739,2015-06-01T08:27:00,48.0,100.0,48
5739,72509014739,2015-06-01T08:49:00,48.0,100.0,48
5740,72509014739,2015-06-01T08:54:00,48.0,97.0,49
5741,72509014739,2015-06-01T09:09:00,48.0,100.0,48
5742,72509014739,2015-06-01T09:34:00,48.0,100.0,48
5743,72509014739,2015-06-01T09:54:00,48.0,93.0,49
5744,72509014739,2015-06-01T10:00:00,48.0,93.0,49
5745,72509014739,2015-06-01T10:03:00,47.0,94.0,48
5746,72509014739,2015-06-01T10:17:00,47.0,94.0,48
5747,72509014739,2015-06-01T10:33:00,48.0,100.0,48
5748,72509014739,2015-06-01T10:52:00,47.0,94.0,48
5749,72509014739,2015-06-01T10:54:00,48.0,96.0,48
5750,72509014739,2015-06-01T11:02:00,48.0,100.0,48
5751,72509014739,2015-06-01T11:54:00,48.0,100.0,48
5752,72509014739,2015-06-01T12:14:00,48.0,100.0,48
5753,72509014739,2015-06-01T12:28:00,48.0,100.0,48
5754,72509014739,2015-06-01T12:38:00,47.0,94.0,48
5755,72509014739,2015-06-01T12:51:00,47.0,94.0,48
5756,72509014739,2015-06-01T12:54:00,48.0,96.0,48
5757,72509014739,2015-06-01T13:00:00,48.0,96.0,48
5758,72509014739,2015-06-01T13:51:00,47.0,94.0,48
5759,72509014739,2015-06-01T13:54:00,48.0,96.0,48
5760,72509014739,2015-06-01T14:05:00,47.0,94.0,48
5761,72509014739,2015-06-01T14:08:00,47.0,94.0,48
5762,72509014739,2015-06-01T14:37:00,47.0,94.0,48
5763,72509014739,2015-06-01T14:52:00,47.0,94.0,48
5764,72509014739,2015-06-01T14:54:00,48.0,96.0,48
5765,72509014739,2015-06-01T15:54:00,47.0,97.0,47
5766,72509014739,2015-06-01T16:00:00,47.0,97.0,47
5767,72509014739,2015-06-01T16:22:00,46.0,100.0,46
5768,72509014739,2015-06-01T16:54:00,47.0,97.0,47
5769,72509014739,2015-06-01T17:05:00,46.0,100.0,46
5770,72509014739,2015-06-01T17:23:00,46.0,100.0,46
5771,72509014739,2015-06-01T17:54:00,47.0,97.0,47
5772,72509014739,2015-06-01T18:54:00,47.0,97.0,47
5773,72509014739,2015-06-01T19:00:00,47.0,97.0,47
5774,72509014739,2015-06-01T19:54:00,47.0,97.0,47
5775,72509014739,2015-06-01T20:54:00,47.0,97.0,47
5776,72509014739,2015-06-01T21:54:00,47.0,97.0,47
5777,72509014739,2015-06-01T22:00:00,47.0,97.0,47
5778,72509014739,2015-06-01T22:54:00,47.0,97.0,47
5779,72509014739,2015-06-01T23:54:00,47.0,97.0,47
5780,72509014739,2015-06-01T23:59:00,,,
5781,72509014739,2015-06-02T00:54:00,47.0,97.0,47
5782,72509014739,2015-06-02T01:00:00,47.0,97.0,47
5783,72509014739,2015-06-02T01:54:00,46.0,96.0,46
5784,72509014739,2015-06-02T02:54:00,46.0,100.0,46
5785,72509014739,2015-06-02T03:13:00,46.0,100.0,46
5786,72509014739,2015-06-02T03:20:00,46.0,100.0,46
5787,72509014739,2015-06-02T03:30:00,46.0,100.0,46
5788,72509014739,2015-06-02T03:54:00,46.0,96.0,46
5789,72509014739,2015-06-02T04:00:00,46.0,96.0,46
5790,72509014739,2015-06-02T04:54:00,46.0,96.0,46
5791,72509014739,2015-06-02T05:52:00,46.0,93.0,46
5792,72509014739,2015-06-02T05:54:00,46.0,93.0,47
5793,72509014739,2015-06-02T06:42:00,46.0,100.0,46
5794,72509014739,2015-06-02T06:52:00,46.0,100.0,46
5795,72509014739,2015-06-02T06:54:00,47.0,97.0,47
5796,72509014739,2015-06-02T07:00:00,47.0,97.0,47
5797,72509014739,2015-06-02T07:54:00,47.0,97.0,47
5798,72509014739,2015-06-02T08:52:00,47.0,94.0,48
5799,72509014739,2015-06-02T08:54:00,47.0,93.0,48
5800,72509014739,2015-06-02T09:36:00,47.0,94.0,48
5801,72509014739,2015-06-02T09:54:00,47.0,97.0,47
5802,72509014739,2015-06-02T10:00:00,47.0,97.0,47
